user_id,event_type,product_id,timestamp
U0152,add-to-cart,P0094,2024-10-04T02:41:27Z
U0152,add-to-cart,P0098,2024-09-30T12:07:52Z
U0153,viewed,P0073,2024-05-22T08:52:15Z
U0153,viewed,P0012,2024-05-22T17:32:47Z
U0153,purchased,P0002,2024-05-19T15:04:56Z
U0153,purchased,P0093,2024-05-23T05:04:01Z
U0153,add-to-cart,P0058,2024-05-19T08:53:39Z
U0153,add-to-cart,P0069,2024-05-29T21:02:46Z
U0153,purchased,P0020,2024-05-31T01:57:04Z
U0153,purchased,P0074,2024-05-26T00:26:49Z
U0153,add-to-cart,P0042,2024-05-31T09:31:50Z
U0153,purchased,P0008,2024-06-12T02:27:19Z
U0153,viewed,P0015,2024-06-15T16:32:37Z
U0153,viewed,P0059,2024-06-11T07:06:20Z
U0153,viewed,P0085,2024-06-14T05:12:35Z
U0153,viewed,P0018,2024-06-15T02:12:11Z
U0153,purchased,P0079,2024-06-27T09:30:21Z
U0153,add-to-cart,P0095,2024-06-29T14:30:41Z
U0153,viewed,P0059,2024-06-24T01:23:37Z
U0153,viewed,P0019,2024-06-23T22:48:54Z
U0153,viewed,P0033,2024-06-26T15:06:27Z
U0153,purchased,P0063,2024-06-24T13:46:14Z
U0153,add-to-cart,P0039,2024-07-04T05:31:08Z
U0153,viewed,P0043,2024-07-04T12:34:12Z
U0153,viewed,P0017,2024-07-03T22:02:06Z
U0153,purchased,P0045,2024-07-02T11:58:02Z
U0153,purchased,P0098,2024-07-08T16:59:20Z
U0153,viewed,P0081,2024-07-11T06:19:32Z
U0153,viewed,P0040,2024-07-12T15:42:24Z
U0153,add-to-cart,P0052,2024-07-12T07:53:17Z
U0153,add-to-cart,P0057,2024-07-08T03:38:04Z
U0153,viewed,P0071,2024-08-10T13:32:28Z
U0153,viewed,P0033,2024-08-04T19:47:16Z
U0153,viewed,P0059,2024-08-09T09:13:27Z
U0153,viewed,P0061,2024-09-01T09:23:38Z
U0153,add-to-cart,P0079,2024-09-02T04:11:29Z
U0153,viewed,P0041,2024-09-05T09:04:25Z
U0153,viewed,P0084,2024-09-01T05:49:56Z
U0153,add-to-cart,P0076,2024-09-14T03:02:40Z
U0153,viewed,P0013,2024-09-13T02:39:55Z
U0153,viewed,P0055,2024-09-13T13:58:44Z
U0153,purchased,P0079,2024-09-11T15:07:55Z
U0153,add-to-cart,P0074,2024-09-11T02:18:02Z
U0153,viewed,P0014,2025-02-12T12:11:22Z
U0153,viewed,P0025,2025-02-10T00:05:37Z
U0153,viewed,P0075,2025-02-09T19:41:17Z
U0154,purchased,P0017,2024-07-11T11:07:42Z
U0154,viewed,P0002,2024-07-09T21:05:31Z
U0154,viewed,P0093,2024-07-12T11:14:22Z
U0154,purchased,P0051,2024-07-07T06:00:38Z
U0154,viewed,P0083,2024-07-06T00:11:49Z
U0154,add-to-cart,P0082,2024-08-07T01:20:42Z
U0154,viewed,P0087,2024-08-07T10:39:43Z
U0154,viewed,P0029,2024-08-09T20:22:51Z
U0155,viewed,P0100,2024-02-28T05:43:22Z
U0155,viewed,P0029,2024-02-29T06:15:47Z
U0155,viewed,P0062,2024-03-02T02:02:17Z
U0155,purchased,P0085,2024-03-04T10:34:30Z
U0155,add-to-cart,P0097,2024-03-07T18:44:08Z
U0155,viewed,P0010,2024-03-10T13:34:27Z
U0155,add-to-cart,P0058,2024-03-08T05:16:20Z
U0155,viewed,P0008,2024-03-08T12:50:40Z
U0155,viewed,P0056,2024-03-12T21:20:03Z
U0155,add-to-cart,P0053,2024-06-08T12:31:42Z
U0155,viewed,P0002,2024-06-07T22:29:05Z
U0155,add-to-cart,P0068,2024-06-08T12:33:38Z
U0155,purchased,P0020,2024-06-10T13:22:59Z
U0155,viewed,P0044,2024-06-05T15:47:10Z
U0155,add-to-cart,P0098,2024-06-11T10:08:43Z
U0156,purchased,P0095,2024-12-15T06:47:39Z
U0156,add-to-cart,P0024,2024-12-14T18:24:24Z
U0156,viewed,P0079,2024-12-12T23:23:33Z
U0156,purchased,P0014,2024-12-11T04:17:52Z
U0156,purchased,P0030,2024-12-16T22:24:54Z
U0156,viewed,P0062,2024-12-18T01:40:15Z
U0156,viewed,P0030,2024-12-18T02:29:34Z
U0156,add-to-cart,P0095,2024-12-22T02:48:55Z
U0157,add-to-cart,P0032,2024-09-21T13:18:25Z
U0157,add-to-cart,P0005,2024-09-15T18:45:34Z
U0157,viewed,P0059,2024-09-16T21:22:26Z
U0157,add-to-cart,P0034,2024-09-19T08:41:35Z
U0157,viewed,P0067,2024-09-25T01:15:36Z
U0157,add-to-cart,P0081,2024-09-25T19:02:27Z
U0157,add-to-cart,P0035,2024-09-27T11:41:46Z
U0157,viewed,P0052,2024-09-25T00:51:36Z
U0157,viewed,P0033,2024-09-26T08:52:30Z
U0158,add-to-cart,P0038,2024-11-30T07:54:16Z
U0158,add-to-cart,P0010,2024-11-26T08:56:48Z
U0158,add-to-cart,P0031,2024-11-29T13:26:27Z
U0158,add-to-cart,P0092,2024-12-01T18:05:27Z
U0158,purchased,P0058,2024-11-27T04:17:12Z
U0158,add-to-cart,P0053,2024-11-27T21:15:38Z
U0158,purchased,P0010,2024-12-16T03:20:01Z
U0158,viewed,P0067,2024-12-10T16:19:18Z
U0158,add-to-cart,P0049,2024-12-13T11:15:13Z
U0158,viewed,P0008,2024-12-23T03:54:07Z
U0158,viewed,P0072,2024-12-19T01:31:48Z
U0158,viewed,P0081,2024-12-20T18:05:17Z
U0158,add-to-cart,P0085,2025-01-04T05:42:34Z
U0158,add-to-cart,P0049,2024-12-31T15:34:45Z
U0158,viewed,P0004,2025-01-02T03:15:58Z
U0158,add-to-cart,P0061,2025-01-06T22:57:58Z
U0158,viewed,P0015,2025-01-02T06:45:23Z
U0158,viewed,P0044,2025-01-16T18:37:21Z
U0158,viewed,P0042,2025-01-18T17:24:18Z
U0158,add-to-cart,P0075,2025-01-19T21:08:17Z
U0158,viewed,P0072,2025-01-15T21:38:08Z
U0158,add-to-cart,P0017,2025-01-20T18:13:58Z
U0159,purchased,P0014,2024-10-06T03:11:52Z
U0159,viewed,P0013,2024-10-10T11:46:07Z
U0159,viewed,P0027,2024-10-09T11:49:12Z
U0159,viewed,P0026,2024-10-09T09:26:50Z
U0159,purchased,P0048,2024-10-10T14:17:53Z
U0159,add-to-cart,P0075,2024-10-11T05:16:24Z
U0159,purchased,P0010,2024-10-27T04:45:47Z
U0159,viewed,P0091,2024-10-30T01:38:21Z
U0159,viewed,P0008,2024-10-27T05:28:48Z
U0160,viewed,P0030,2024-10-26T23:25:50Z
U0160,purchased,P0096,2024-10-28T11:12:46Z
U0160,add-to-cart,P0069,2024-10-31T14:16:31Z
U0160,viewed,P0075,2024-11-15T05:53:57Z
U0160,viewed,P0007,2024-11-10T13:18:47Z
U0160,viewed,P0088,2024-11-09T16:27:16Z
U0160,purchased,P0037,2024-11-11T07:48:31Z
U0160,purchased,P0029,2024-11-12T16:24:03Z
U0160,viewed,P0017,2024-11-18T02:15:17Z
U0160,purchased,P0060,2024-11-21T18:51:24Z
U0160,purchased,P0070,2024-11-20T16:29:06Z
U0160,add-to-cart,P0014,2024-11-20T08:07:06Z
U0160,viewed,P0096,2024-11-16T08:20:00Z
U0160,purchased,P0073,2024-12-28T19:26:03Z
U0160,add-to-cart,P0054,2024-12-28T08:59:18Z
U0160,add-to-cart,P0090,2025-01-01T04:09:00Z
U0160,viewed,P0061,2024-12-31T11:16:17Z
U0161,viewed,P0030,2024-05-11T02:02:14Z
U0161,viewed,P0006,2024-05-11T06:12:41Z
U0161,viewed,P0084,2024-05-11T18:31:00Z
U0161,add-to-cart,P0048,2024-05-14T15:39:50Z
U0161,viewed,P0089,2024-05-18T12:16:47Z
U0161,viewed,P0009,2024-05-17T06:43:31Z
U0161,add-to-cart,P0015,2024-05-17T10:24:37Z
U0161,add-to-cart,P0058,2024-05-12T11:59:02Z
U0161,viewed,P0080,2024-06-05T19:45:51Z
U0161,viewed,P0062,2024-06-06T07:28:19Z
U0161,viewed,P0040,2024-06-03T16:46:47Z
U0161,add-to-cart,P0001,2024-06-03T13:40:29Z
U0161,add-to-cart,P0025,2024-06-02T01:58:29Z
U0161,add-to-cart,P0044,2024-06-04T12:58:42Z
U0161,viewed,P0087,2024-06-27T05:28:52Z
U0161,viewed,P0002,2024-06-23T13:43:39Z
U0161,viewed,P0065,2024-06-29T15:50:32Z
U0161,viewed,P0073,2024-06-28T22:38:03Z
U0161,add-to-cart,P0085,2024-06-28T17:55:46Z
U0161,viewed,P0037,2024-07-22T00:51:06Z
U0161,add-to-cart,P0023,2024-07-27T18:49:26Z
U0161,viewed,P0068,2024-07-25T10:29:40Z
U0161,viewed,P0070,2024-10-13T05:46:50Z
U0161,viewed,P0082,2024-10-15T01:07:48Z
U0161,viewed,P0085,2024-10-18T22:52:32Z
U0161,viewed,P0048,2024-10-14T16:43:46Z
U0161,viewed,P0076,2024-10-16T04:13:26Z
U0162,viewed,P0082,2024-05-24T03:26:35Z
U0162,viewed,P0005,2024-05-23T16:06:04Z
U0162,viewed,P0063,2024-05-24T20:43:47Z
U0162,viewed,P0017,2024-05-23T00:48:38Z
U0162,viewed,P0054,2024-06-13T13:13:52Z
U0162,viewed,P0033,2024-06-16T04:47:22Z
U0162,viewed,P0022,2024-06-16T10:15:37Z
U0162,purchased,P0027,2024-06-12T03:15:11Z
U0162,viewed,P0072,2024-06-13T01:57:46Z
U0162,add-to-cart,P0048,2024-06-16T03:01:43Z
U0163,viewed,P0065,2024-08-18T09:46:34Z
U0163,viewed,P0098,2024-08-18T20:28:14Z
U0163,viewed,P0061,2024-08-20T16:52:29Z
U0163,viewed,P0042,2024-08-17T06:36:22Z
U0163,viewed,P0067,2024-08-17T07:28:04Z
U0163,viewed,P0089,2024-08-26T12:14:41Z
U0163,viewed,P0027,2024-08-28T04:46:05Z
U0163,viewed,P0094,2024-08-28T23:05:13Z
U0163,viewed,P0019,2024-08-29T15:19:46Z
U0163,viewed,P0051,2024-08-25T19:36:35Z
U0163,viewed,P0079,2024-08-28T10:26:09Z
U0164,viewed,P0071,2024-09-04T03:18:29Z
U0164,purchased,P0073,2024-08-30T21:08:07Z
U0164,viewed,P0001,2024-09-03T01:36:02Z
U0164,add-to-cart,P0007,2024-08-29T23:13:29Z
U0164,viewed,P0091,2024-08-29T17:28:04Z
U0164,purchased,P0047,2024-09-10T07:51:56Z
U0164,add-to-cart,P0027,2024-09-09T21:31:17Z
U0164,viewed,P0074,2024-09-07T19:27:08Z
U0164,purchased,P0068,2024-09-18T04:10:02Z
U0164,viewed,P0040,2024-09-13T12:16:35Z
U0164,viewed,P0085,2024-09-13T09:15:38Z
U0164,viewed,P0086,2024-09-13T00:23:48Z
U0164,add-to-cart,P0019,2024-09-18T22:28:58Z
U0164,viewed,P0094,2024-10-23T17:18:36Z
U0164,purchased,P0063,2024-10-17T14:51:44Z
U0164,add-to-cart,P0064,2024-10-19T08:08:42Z
U0164,purchased,P0004,2024-10-21T08:17:18Z
U0165,viewed,P0030,2024-04-27T10:39:55Z
U0165,viewed,P0017,2024-04-28T07:26:27Z
U0165,add-to-cart,P0022,2024-04-24T15:17:03Z
U0165,viewed,P0040,2024-05-02T15:21:40Z
U0165,viewed,P0046,2024-05-05T17:41:29Z
U0165,purchased,P0060,2024-04-30T20:43:02Z
U0165,add-to-cart,P0075,2024-05-01T11:06:29Z
U0165,viewed,P0013,2024-05-01T12:34:15Z
U0165,viewed,P0081,2024-05-01T04:15:43Z
U0165,add-to-cart,P0089,2024-05-15T11:49:13Z
U0165,viewed,P0041,2024-05-16T15:28:23Z
U0165,viewed,P0095,2024-05-20T10:18:28Z
U0165,viewed,P0084,2024-05-19T04:16:48Z
U0165,viewed,P0005,2024-05-31T04:14:49Z
U0165,add-to-cart,P0098,2024-05-28T20:31:22Z
U0165,viewed,P0006,2024-06-03T21:06:55Z
U0165,add-to-cart,P0083,2024-05-29T16:03:39Z
U0165,viewed,P0075,2024-05-29T21:52:59Z
U0165,viewed,P0025,2024-08-14T15:08:12Z
U0165,viewed,P0064,2024-08-13T05:38:32Z
U0165,viewed,P0042,2024-08-19T00:36:06Z
U0165,add-to-cart,P0053,2024-08-13T03:52:15Z
U0165,viewed,P0033,2024-09-16T00:19:59Z
U0165,viewed,P0034,2024-09-12T11:54:43Z
U0165,purchased,P0049,2024-09-15T04:13:46Z
U0165,add-to-cart,P0027,2024-09-16T05:24:44Z
U0165,add-to-cart,P0078,2024-09-10T14:15:07Z
U0165,add-to-cart,P0008,2024-09-16T16:03:37Z
U0166,viewed,P0069,2024-02-17T13:57:45Z
U0166,add-to-cart,P0030,2024-02-13T05:50:29Z
U0166,purchased,P0012,2024-02-18T08:15:06Z
U0166,viewed,P0066,2024-02-14T04:17:22Z
U0166,purchased,P0078,2024-02-20T05:37:33Z
U0166,viewed,P0028,2024-02-24T08:18:21Z
U0166,viewed,P0077,2024-02-26T07:06:34Z
U0166,viewed,P0044,2024-02-23T02:24:46Z
U0166,add-to-cart,P0077,2024-02-25T15:48:06Z
U0167,viewed,P0078,2024-01-31T16:21:53Z
U0167,purchased,P0029,2024-02-03T15:56:57Z
U0167,add-to-cart,P0001,2024-01-31T15:20:00Z
U0167,purchased,P0059,2024-02-02T20:10:31Z
U0167,viewed,P0057,2024-03-11T12:08:43Z
U0167,viewed,P0031,2024-03-10T15:58:32Z
U0167,add-to-cart,P0082,2024-03-05T01:06:43Z
U0167,purchased,P0040,2024-03-12T18:49:12Z
U0167,add-to-cart,P0094,2024-03-17T13:49:53Z
U0167,viewed,P0015,2024-03-13T08:38:34Z
U0168,viewed,P0009,2024-03-13T22:14:14Z
U0168,viewed,P0069,2024-03-11T12:14:49Z
U0168,viewed,P0087,2024-03-09T08:44:16Z
U0168,add-to-cart,P0035,2024-03-15T23:06:51Z
U0168,viewed,P0085,2024-03-14T00:33:04Z
U0169,add-to-cart,P0028,2024-02-15T01:24:58Z
U0169,viewed,P0005,2024-02-14T10:32:44Z
U0169,add-to-cart,P0074,2024-02-12T02:48:19Z
U0169,viewed,P0093,2024-02-29T08:59:35Z
U0169,add-to-cart,P0069,2024-03-01T14:26:18Z
U0169,add-to-cart,P0012,2024-02-24T07:10:36Z
U0169,viewed,P0028,2024-02-25T07:59:27Z
U0169,purchased,P0081,2024-03-28T02:59:05Z
U0169,add-to-cart,P0062,2024-03-26T22:21:52Z
U0169,viewed,P0021,2024-03-29T23:06:34Z
U0169,purchased,P0099,2024-03-24T08:11:42Z
U0169,purchased,P0005,2024-03-29T06:34:00Z
U0169,viewed,P0048,2024-03-29T02:12:05Z
U0170,viewed,P0043,2024-01-16T11:35:02Z
U0170,add-to-cart,P0008,2024-01-16T10:23:42Z
U0170,viewed,P0082,2024-01-16T08:39:03Z
U0170,add-to-cart,P0033,2024-01-19T18:52:52Z
U0170,viewed,P0059,2024-01-19T08:25:14Z
U0170,viewed,P0019,2024-01-17T15:56:18Z
U0170,add-to-cart,P0060,2024-01-26T12:15:02Z
U0170,purchased,P0078,2024-01-24T02:57:21Z
U0170,viewed,P0011,2024-01-25T03:08:41Z
U0170,viewed,P0088,2024-01-31T17:40:13Z
U0170,viewed,P0038,2024-02-05T04:40:55Z
U0170,purchased,P0042,2024-02-01T02:20:14Z
U0170,add-to-cart,P0008,2024-02-05T13:12:12Z
U0170,purchased,P0074,2024-02-28T21:12:46Z
U0170,viewed,P0011,2024-03-03T07:32:43Z
U0170,purchased,P0039,2024-02-27T06:35:13Z
U0171,purchased,P0034,2024-08-03T20:23:20Z
U0171,viewed,P0075,2024-08-07T12:05:05Z
U0171,viewed,P0071,2024-08-08T09:53:53Z
U0171,viewed,P0091,2024-08-06T01:19:00Z
U0171,viewed,P0024,2024-08-04T20:21:33Z
U0171,viewed,P0039,2024-08-07T03:38:25Z
U0172,viewed,P0009,2024-02-01T21:28:52Z
U0172,add-to-cart,P0080,2024-02-02T12:54:48Z
U0172,add-to-cart,P0033,2024-01-27T18:59:17Z
U0172,viewed,P0056,2024-01-29T09:21:12Z
U0172,viewed,P0029,2024-03-08T05:01:50Z
U0172,viewed,P0050,2024-03-05T00:41:10Z
U0172,viewed,P0064,2024-03-08T12:55:05Z
U0172,viewed,P0078,2024-03-06T20:05:10Z
U0172,viewed,P0062,2024-03-06T18:37:35Z
U0173,add-to-cart,P0099,2024-02-02T03:26:10Z
U0173,viewed,P0090,2024-02-02T15:04:09Z
U0173,purchased,P0022,2024-02-03T01:54:46Z
U0173,viewed,P0084,2024-01-30T01:11:52Z
U0173,add-to-cart,P0045,2024-02-05T10:40:32Z
U0173,viewed,P0032,2024-01-31T07:32:21Z
U0173,viewed,P0001,2024-02-21T07:08:44Z
U0173,viewed,P0095,2024-02-23T12:50:56Z
U0173,viewed,P0036,2024-02-26T02:27:13Z
U0173,viewed,P0015,2024-03-16T23:48:52Z
U0173,viewed,P0034,2024-03-17T08:32:34Z
U0173,viewed,P0088,2024-03-15T07:47:24Z
U0173,viewed,P0081,2024-03-15T03:11:46Z
U0173,viewed,P0025,2024-03-16T16:12:12Z
U0173,viewed,P0034,2024-03-18T22:38:14Z
U0174,viewed,P0086,2024-05-09T01:55:36Z
U0174,add-to-cart,P0012,2024-05-10T16:46:10Z
U0174,purchased,P0099,2024-05-11T09:43:36Z
U0174,add-to-cart,P0050,2024-05-08T12:45:21Z
U0174,viewed,P0052,2024-05-06T23:15:55Z
U0174,viewed,P0074,2024-05-10T19:27:23Z
U0174,purchased,P0054,2024-05-17T14:17:42Z
U0174,add-to-cart,P0068,2024-05-18T16:23:02Z
U0174,add-to-cart,P0056,2024-05-13T20:26:04Z
U0174,add-to-cart,P0036,2024-05-18T16:07:20Z
U0174,viewed,P0016,2024-05-13T16:03:11Z
U0174,viewed,P0097,2024-05-19T19:17:11Z
U0174,viewed,P0043,2024-05-25T00:21:56Z
U0174,add-to-cart,P0033,2024-05-25T08:21:21Z
U0174,add-to-cart,P0049,2024-05-26T19:59:04Z
U0174,purchased,P0071,2024-05-26T23:59:08Z
U0174,viewed,P0036,2024-05-26T10:29:29Z
U0174,viewed,P0075,2024-08-03T16:37:42Z
U0174,add-to-cart,P0064,2024-08-03T01:22:53Z
U0174,purchased,P0072,2024-08-01T15:16:49Z
U0175,add-to-cart,P0089,2024-02-07T14:10:41Z
U0175,viewed,P0008,2024-02-01T00:56:11Z
U0175,viewed,P0094,2024-02-03T02:18:13Z
U0175,viewed,P0045,2024-02-02T11:22:40Z
U0175,viewed,P0046,2024-02-01T09:47:08Z
U0176,viewed,P0045,2024-09-28T01:49:02Z
U0176,viewed,P0093,2024-09-29T10:11:00Z
U0176,viewed,P0050,2024-09-29T06:15:35Z
U0176,add-to-cart,P0070,2024-10-01T00:03:52Z
U0176,purchased,P0080,2024-11-08T17:23:52Z
U0176,purchased,P0008,2024-11-04T11:08:51Z
U0176,viewed,P0045,2024-11-07T21:26:06Z
U0176,viewed,P0081,2024-11-07T09:59:54Z
U0176,add-to-cart,P0080,2024-11-14T11:18:31Z
U0176,viewed,P0068,2024-11-11T15:15:51Z
U0176,purchased,P0099,2024-11-10T15:54:22Z
U0176,viewed,P0080,2024-11-15T16:55:30Z
U0176,add-to-cart,P0086,2024-11-14T02:03:19Z
U0177,add-to-cart,P0072,2024-06-21T08:43:29Z
U0177,purchased,P0002,2024-06-23T09:23:08Z
U0177,add-to-cart,P0042,2024-06-20T13:52:07Z
U0177,add-to-cart,P0091,2024-06-21T15:26:52Z
U0177,add-to-cart,P0071,2024-07-07T06:01:49Z
U0177,viewed,P0048,2024-07-05T07:14:18Z
U0177,viewed,P0041,2024-07-04T09:14:16Z
U0177,viewed,P0086,2024-07-04T22:37:10Z
U0177,viewed,P0009,2024-07-23T16:21:04Z
U0177,add-to-cart,P0085,2024-07-18T20:15:41Z
U0177,add-to-cart,P0028,2024-07-21T17:12:16Z
U0177,purchased,P0026,2024-07-22T15:33:52Z
U0177,viewed,P0039,2024-08-04T06:49:18Z
U0177,add-to-cart,P0065,2024-08-01T09:51:21Z
U0177,purchased,P0077,2024-08-04T20:26:06Z
U0177,add-to-cart,P0093,2024-07-31T07:33:28Z
U0177,add-to-cart,P0031,2024-07-31T14:58:09Z
U0177,viewed,P0100,2024-08-11T19:16:51Z
U0177,viewed,P0049,2024-08-10T11:56:53Z
U0177,add-to-cart,P0041,2024-08-12T00:21:57Z
U0177,viewed,P0070,2024-08-13T10:15:49Z
U0177,viewed,P0033,2024-08-25T16:41:02Z
U0177,viewed,P0024,2024-08-22T11:51:38Z
U0177,purchased,P0083,2024-08-22T10:25:05Z
U0177,viewed,P0051,2024-08-27T23:32:24Z
U0177,add-to-cart,P0019,2024-08-23T18:48:55Z
U0177,viewed,P0087,2024-10-18T08:25:17Z
U0177,viewed,P0079,2024-10-16T20:06:40Z
U0177,viewed,P0020,2024-10-18T21:27:16Z
U0177,viewed,P0013,2024-11-09T03:33:18Z
U0177,viewed,P0068,2024-11-09T00:50:42Z
U0177,viewed,P0007,2024-11-09T17:32:36Z
U0177,add-to-cart,P0021,2024-11-21T07:08:39Z
U0177,purchased,P0084,2024-11-21T20:14:16Z
U0177,add-to-cart,P0008,2024-11-25T19:07:00Z
U0177,viewed,P0022,2024-11-21T17:57:33Z
U0177,viewed,P0004,2024-11-23T11:55:02Z
U0177,viewed,P0052,2024-12-15T06:22:30Z
U0177,viewed,P0099,2024-12-13T14:36:42Z
U0177,add-to-cart,P0037,2024-12-14T18:53:46Z
U0177,add-to-cart,P0034,2024-12-21T17:20:36Z
U0177,viewed,P0013,2024-12-19T12:37:27Z
U0177,viewed,P0053,2024-12-23T00:37:12Z
U0178,viewed,P0044,2024-11-05T15:42:41Z
U0178,viewed,P0037,2024-11-03T00:55:01Z
U0178,viewed,P0026,2024-11-05T16:22:49Z
U0178,add-to-cart,P0047,2024-11-02T05:56:43Z
U0179,add-to-cart,P0068,2024-09-05T19:59:33Z
U0179,add-to-cart,P0070,2024-08-30T07:24:32Z
U0179,viewed,P0087,2024-09-02T10:09:56Z
U0179,viewed,P0067,2024-09-01T15:57:55Z
U0179,viewed,P0061,2024-09-07T12:13:28Z
U0179,viewed,P0022,2024-09-12T14:46:15Z
U0179,purchased,P0012,2024-09-12T23:57:44Z
U0179,viewed,P0043,2024-09-17T12:25:43Z
U0179,viewed,P0038,2024-09-14T04:47:46Z
U0179,add-to-cart,P0036,2024-09-15T22:39:36Z
U0179,viewed,P0051,2024-09-19T15:28:46Z
U0179,add-to-cart,P0015,2024-09-18T13:53:57Z
U0179,viewed,P0048,2024-09-13T06:50:07Z
U0179,viewed,P0097,2024-10-13T12:29:40Z
U0179,viewed,P0002,2024-10-14T21:35:06Z
U0179,purchased,P0008,2024-10-17T16:39:08Z
U0179,add-to-cart,P0060,2024-10-15T19:01:28Z
U0179,viewed,P0076,2024-10-16T03:24:03Z
U0179,viewed,P0082,2024-10-13T09:31:16Z
U0179,viewed,P0081,2024-11-07T00:33:43Z
U0179,add-to-cart,P0004,2024-11-02T13:38:10Z
U0179,add-to-cart,P0093,2024-11-04T19:36:09Z
U0179,add-to-cart,P0004,2024-11-06T07:36:43Z
U0179,viewed,P0010,2024-12-05T21:15:47Z
U0179,viewed,P0039,2024-12-02T20:06:12Z
U0179,add-to-cart,P0094,2024-11-30T08:59:14Z
U0179,add-to-cart,P0095,2024-12-02T07:26:19Z
U0179,viewed,P0074,2024-11-30T14:01:48Z
U0180,viewed,P0033,2024-04-25T17:39:51Z
U0180,viewed,P0069,2024-04-25T13:14:35Z
U0180,viewed,P0048,2024-04-30T04:08:51Z
U0180,viewed,P0079,2024-05-18T15:25:13Z
U0180,viewed,P0016,2024-05-16T12:49:53Z
U0180,viewed,P0096,2024-05-21T13:23:42Z
U0180,viewed,P0018,2024-06-13T14:24:58Z
U0180,purchased,P0012,2024-06-16T23:36:05Z
U0180,purchased,P0014,2024-06-16T01:34:28Z
U0180,viewed,P0094,2024-07-18T23:02:23Z
U0180,viewed,P0040,2024-07-21T12:58:00Z
U0180,purchased,P0066,2024-07-18T13:42:04Z
U0181,purchased,P0067,2024-09-04T02:02:03Z
U0181,viewed,P0014,2024-09-10T09:23:24Z
U0181,viewed,P0049,2024-09-08T08:48:51Z
U0181,viewed,P0031,2024-09-08T03:06:23Z
U0181,viewed,P0055,2024-10-17T00:43:27Z
U0181,viewed,P0077,2024-10-20T15:55:50Z
U0181,viewed,P0020,2024-10-21T16:32:46Z
U0181,add-to-cart,P0038,2024-12-09T18:05:31Z
U0181,viewed,P0015,2024-12-09T13:15:02Z
U0181,purchased,P0018,2024-12-07T09:43:59Z
U0181,viewed,P0080,2024-12-05T23:09:01Z
U0181,viewed,P0090,2024-12-09T08:22:40Z
U0182,viewed,P0098,2024-01-26T08:52:31Z
U0182,add-to-cart,P0094,2024-01-23T05:00:30Z
U0182,viewed,P0096,2024-01-29T10:39:58Z
U0182,viewed,P0024,2024-02-05T19:49:54Z
U0182,viewed,P0051,2024-02-01T04:03:01Z
U0182,add-to-cart,P0005,2024-02-01T23:38:58Z
U0182,add-to-cart,P0059,2024-02-04T13:46:27Z
U0182,viewed,P0033,2024-01-31T12:17:52Z
U0182,add-to-cart,P0007,2024-02-01T13:32:00Z
U0182,add-to-cart,P0084,2024-02-20T23:57:50Z
U0182,purchased,P0088,2024-02-26T17:25:49Z
U0182,viewed,P0028,2024-02-23T09:45:23Z
U0182,viewed,P0020,2024-02-22T08:08:10Z
U0183,viewed,P0011,2024-07-19T03:20:05Z
U0183,viewed,P0099,2024-07-22T08:31:19Z
U0183,add-to-cart,P0018,2024-07-24T16:33:50Z
U0183,purchased,P0006,2024-07-23T01:56:54Z
U0183,purchased,P0094,2024-07-29T05:03:05Z
U0183,viewed,P0084,2024-07-28T15:52:26Z
U0183,add-to-cart,P0019,2024-07-26T08:58:48Z
U0183,viewed,P0012,2024-07-27T14:21:48Z
U0183,viewed,P0027,2024-08-18T01:45:46Z
U0183,viewed,P0063,2024-08-18T22:40:07Z
U0183,viewed,P0030,2024-08-15T08:57:12Z
U0183,viewed,P0028,2024-08-16T10:52:27Z
U0184,viewed,P0079,2024-03-10T16:16:21Z
U0184,viewed,P0072,2024-03-12T06:29:15Z
U0184,add-to-cart,P0085,2024-03-09T13:39:35Z
U0184,viewed,P0045,2024-03-09T00:36:56Z
U0184,viewed,P0064,2024-03-08T01:06:01Z
U0184,viewed,P0024,2024-03-07T00:09:07Z
U0184,add-to-cart,P0053,2024-03-15T08:16:13Z
U0184,viewed,P0074,2024-03-14T19:56:24Z
U0184,viewed,P0080,2024-03-16T23:26:18Z
U0184,viewed,P0086,2024-03-14T08:06:43Z
U0184,add-to-cart,P0034,2024-03-19T06:36:29Z
U0184,add-to-cart,P0014,2024-03-25T23:47:19Z
U0184,viewed,P0091,2024-03-24T07:41:04Z
U0184,add-to-cart,P0086,2024-03-26T06:18:56Z
U0184,viewed,P0088,2024-03-24T06:40:32Z
U0184,viewed,P0026,2024-03-26T09:09:26Z
U0184,viewed,P0012,2024-03-22T14:53:29Z
U0184,viewed,P0073,2024-04-08T13:38:01Z
U0184,viewed,P0083,2024-04-06T02:13:46Z
U0184,viewed,P0001,2024-04-06T12:32:15Z
U0185,add-to-cart,P0029,2024-03-31T02:03:40Z
U0185,viewed,P0016,2024-04-04T09:25:32Z
U0185,viewed,P0065,2024-04-04T17:05:36Z
U0185,viewed,P0046,2024-04-01T09:54:49Z
U0185,add-to-cart,P0028,2024-03-30T12:11:45Z
U0185,add-to-cart,P0010,2024-04-02T07:42:38Z
U0185,purchased,P0009,2024-04-23T14:36:11Z
U0185,viewed,P0097,2024-04-26T03:05:31Z
U0185,viewed,P0096,2024-04-25T07:33:49Z
U0185,add-to-cart,P0070,2024-04-23T20:32:57Z
